product_id,product_name,category,category_1,category_2,category_3,actual_price,discount_price,discount_percentage,rating,rating_count
B078JBK4GX,"Havells Instanio 1-Litre 3KW Instant Water Heater (Geyser), White Blue",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,4560.00,2599,43,4.4,646
B08S7V8YTN,"Lifelong 2-in1 Egg Boiler and Poacher 500-Watt (Transparent and Silver Grey), Boil 8 eggs, Poach 4 eggs, Easy to clean| 3 Boiling Modes, Stainless Steel Body and Heating Plate, Automatic Turn-Off",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,EggBoilers,3500.00,1199,66,4.3,1802
B07H5PBN54,"INDIAS®™ Electro-Instant Water Geyser A.B.S. Body Shock Proof Can be Used in Bathroom, Kitchen, wash Area, Hotels, Hospital etc.",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,2600.00,999,62,3.4,252
B07YCBSCYB,AmazonBasics Induction Cooktop 1600 Watt (Black),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,InductionCooktop,3300.00,1999,39,4.2,780
B098T9CJVQ,"Sui Generis Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk, Milk Frother, Electric Coffee Beater, Egg Beater, Latte Maker, Mini Hand Blender Cappuccino Maker (Multicolor)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,699.00,210,70,3.7,74
B01KCSGBU2,"Philips Air Purifier Ac2887/20,Vitashield Intelligent Purification,Long Hepa Filter Life Upto 17000 Hours,Removes 99.9% Airborne Viruses & Bacteria,99.97% Airborne Pollutants,Ideal For Master Bedroom",Home&Kitchen,"Heating,Cooling&AirQuality",AirPurifiers,HEPAAirPurifiers,23559.00,14499,38,4.3,2026
B095XCRDQW,"Esquire Laundry Basket Brown, 50 Ltr Capacity(Plastic)",Home&Kitchen,HomeStorage&Organization,LaundryOrganization,LaundryBaskets,1599.00,950,41,4.3,5911
B09CTWFV5W,"PHILIPS Air Fryer HD9200/90, uses up to 90% less fat, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,DeepFatFryers,9995.00,7199,28,4.4,1964
B0B7NWGXS6,Havells Bero Quartz Heater Black 800w 2 Heat Settings 2 Year Product Warranty,Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,ElectricHeaters,2545.00,2439,4,4.1,25
B07DZ986Q2,"Philips EasyTouch Plus Standing Garment Steamer GC523/60 - 1600 Watt, 5 Steam Settings, Up to 32 g/min steam, with Double Pole",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",8995.00,7799,13,4,3160
B07KKJPTWB,"Brayden Chopro, Electric Vegetable Chopper for Kitchen with 500 ML Capacity, 400 Watts Copper Motor and 4 Bi-Level SS Blades (Black)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MiniFoodProcessors&Choppers,1999.00,1599,20,4.4,1558
B071R3LHFM,"Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 400W 22000 RPM motor | Stainless steel Blades | 3 unbreakable jars | 2 Years warranty | Online recipe book by Chef Sanjeev Kapoor | Black",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,5500.00,2899,47,3.8,8958
B086X18Q71,Usha Janome Dream Stitch Automatic Zig-Zag Electric Sewing Machine with 14 Stitch Function (White and Blue) with Free Sewing KIT Worth RS 500,Home&Kitchen,Kitchen&HomeAppliances,SewingMachines&Accessories,Sewing&EmbroideryMachines,12150.00,9799,19,4.3,13251
B07WVQG8WZ,Black+Decker Handheld Portable Garment Steamer 1500 Watts with Anti Calc (Violet),Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",4995.00,3299,34,3.8,1393
B0BFBNXS94,"Personal Size Blender, Portable Blender, Battery Powered USB Blender, with Four Blades, Mini Blender Travel Bottle for Juice, Shakes, and Smoothies (Pink)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,1499.00,669,55,2.3,13
B071113J7M,Sujata Powermatic Plus 900 Watts Juicer Mixer Grinder,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,JuicerMixerGrinders,7506.00,5890,22,4.5,7241
B09YLWT89W,"Sure From Aquaguard Delight NXT RO+UV+UF+Taste Adjuster(MTDS),6L water purifier,8 stages purification,Suitable for borewell,tanker,municipal water(Black) from Eureka Forbes",Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterFilters&Purifiers,18000.00,9199,49,4,16020
B0814LP6S9,"PrettyKrafts Laundry Basket for clothes with Lid & Handles, Toys Organiser, 75 Ltr Grey",Home&Kitchen,HomeStorage&Organization,LaundryOrganization,LaundryBaskets,1099.00,351,68,3.7,1470
B07BKSSDR2,Dr Trust Electronic Kitchen Digital Scale Weighing Machine (Blue),Health&PersonalCare,HomeMedicalSupplies&Equipment,HealthMonitors,WeighingScales,1900.00,899,53,4,3663
B09VGS66FV,"Tesora - Inspired by you Large Premium Electric Kettle 1.8L, Stainless Steel Inner Body - Auto Power Cut, Boil Dry Protection & Cool Touch Double Wall, Portable | 1500 Watts |1 Year Warranty | (White)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,1850.00,1349,27,4.4,638
B07RCGTZ4M,"AGARO Ace 1600 Watts, 21.5 kPa Suction Power, 21 litres Wet & Dry Stainless Steel Vacuum Cleaner with Blower Function and Washable Dust Bag",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,9999.00,6236,38,4.1,3552
B0747VDH9L,"INALSA Hand Blender 1000 Watt with Chopper, Whisker, 600 ml Multipurpose Jar|Variable Speed And Turbo Speed Function |100% Copper Motor |Low Noise |ANTI-SPLASH TECHNOLOGY|2 Year Warranty",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,3995.00,2742,31,4.4,11148
B08XLR6DSB,"akiara - Makes life easy Electric Handy Sewing/Stitch Handheld Cordless Portable White Sewing Machine for Home Tailoring, Hand Machine | Mini Silai | White Hand Machine with Adapter",Home&Kitchen,Kitchen&HomeAppliances,SewingMachines&Accessories,Sewing&EmbroideryMachines,1499.00,721,52,3.1,2449
B08H6CZSHT,"Philips EasySpeed Plus Steam Iron GC2145/20-2200W, Quick Heat Up with up to 30 g/min steam, 110 g steam Boost, Scratch Resistant Ceramic Soleplate, Vertical steam & Drip-Stop",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",3295.00,2903,12,4.3,2299
B07CVR2L5K,"INALSA Electric Chopper Bullet- 400 Watts with 100% Pure Copper Motor| Chop, Mince, Puree, Dice | Twin Blade Technology| 900 ml Capacity| One Touch Operation, 1.30mtr Long Power Cord (Black/Silver)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MiniFoodProcessors&Choppers,2695.00,1656,39,4.4,6027
B09J4YQYX3,"Borosil Electric Egg Boiler, 8 Egg Capacity, For Hard, Soft, Medium Boiled Eggs, Steamed Vegetables, Transparent Lid, Stainless Steel Exterior (500 Watts)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,EggBoilers,2290.00,1399,39,4.4,461
B0B2DD8BQ8,Wipro Vesta Grill 1000 Watt Sandwich Maker |Dual function-SW Maker&Griller|Non stick Coat -BPA&PTFE Free |Auto Temp Cut-off| Height Control -180ᶿ&105ᶿ |2 year warranty|SS Finish|Standard size,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SandwichMakers,3099.00,2079,33,4.1,282
B0123P3PWE,Rico IRPRO 1500 Watt Japanese Technology Electric Water Heater Immersion Rod Shockproof Protection & Stainless Steel Heating Element for Instant Heating| ISI Certified 1 Year Replacement Warranty,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,ImmersionRods,1075.00,999,7,4.1,9275
B08HDCWDXD,"Eureka Forbes Active Clean 700 Watts Powerful Suction & Blower Vacuum Cleaner with Washable HEPA Filter & 6 Accessories,1 Year Warranty,Compact,Light Weight & Easy to use (Red & Black)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,6999.00,3179,55,4,743
B0836JGZ74,"CSI INTERNATIONAL® Instant Water Geyser, Water Heater, Portable Water Heater, Geyser Made of First Class ABS Plastic 3KW (White)",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,2499.00,1049,58,3.6,328
B0BCKJJN8R,Hindware Atlantic Xceed 5L 3kW Instant Water Heater with Copper Heating Element and High Grade Stainless Steel Tank,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,7290.00,3599,51,3.9,942
B008P7IF02,Morphy Richards New Europa 800-Watt Espresso and Cappuccino 4-Cup Coffee Maker (Black),Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",EspressoMachines,5795.00,4799,17,3.9,3815
B08CNLYKW5,"Lifelong Power - Pro 500 Watt 3 Jar Mixer Grinder with 3 Speed Control and 1100 Watt Dry Non-Stick soleplate Iron Super Combo (White and Grey, 1 Year Warranty)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,3398.00,1699,50,3.8,7988
B08C7TYHPB,"iBELL Castor CTEK15L Premium 1.5 Litre Stainless Steel Electric Kettle,1500W Auto Cut-Off Feature,Silver",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,1490.00,664,55,4.1,925
B08VJFYH6N,"BAJAJ PYGMY MINI 110 MM 10 W HIGH SPEED OPERATION, USB CHARGING, MULTI-CLIP FUNCTION PERSONAL FAN",Home&Kitchen,"Heating,Cooling&AirQuality",Fans,TableFans,1620.00,948,41,4.1,4370
B08235JZFB,"Crompton InstaGlide 1000-Watts Dry Iron with American Heritage Coating, Pack of 1 Iron",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",1000.00,850,15,4.1,7619
B078XFKBZL,Prestige Clean Home Water Purifier Cartridge,Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterCartridges,640.00,600,6,3.8,2593
B01M265AAK,Morphy Richards Aristo 2000 Watts PTC Room Heater (White),Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,ElectricHeaters,4495.00,3711,17,4.3,356
B0B694PXQJ,"Gadgetronics Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking (10 KGs,1 Year Warranty & Batteries Included)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,DigitalKitchenScales,2999.00,799,73,4.5,63
B00B3VFJY2,"HUL Pureit Germkill kit for Advanced 23 L water purifier - 3000 L Capacity, Sand, Multicolour",Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterPurifierAccessories,980.00,980,0,4.2,4740
B08W9BK4MD,"Tom & Jerry Folding Laundry Basket for Clothes with Lid & Handle, Toys Organiser, 75 Litre, Green",Home&Kitchen,HomeStorage&Organization,LaundryOrganization,LaundryBaskets,899.00,351,61,3.9,296
B09X5HD5T1,"Ikea Little Loved Corner PRODUKT Milk-frother, Coffee/Tea Frother, Handheld Milk Wand Mixer Frother, Black",Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",MilkFrothers,499.00,229,54,3.5,185
B08H6B3G96,"Philips EasySpeed Plus Steam Iron GC2147/30-2400W, Quick Heat up with up to 30 g/min steam, 150g steam Boost, Scratch Resistant Ceramic Soleplate, Vertical steam, Drip-Stop",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",3995.00,3349,16,4.3,1954
B09N3BFP4M,"Bajaj New Shakti Neo Plus 15 Litre 4 Star Rated Storage Water Heater (Geyser) with Multiple Safety System, White",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,StorageWaterHeaters,11500.00,5499,52,3.9,959
B09DSQXCM8,"House of Quirk Reusable Sticky Picker Cleaner Easy-Tear Sheets Travel Pet Hair Lint Rollers Brush (10cm Sheet, Set of 3 Rolls, 180 Sheets, 60 Sheets Each roll Lint Roller Remover, Multicolour)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",499.00,299,40,3.9,1015
B0BM9H2NY9,Multifunctional 2 in 1 Electric Egg Boiling Steamer Egg Frying Pan Egg Boiler Electric Automatic Off with Egg Boiler Machine Non-Stick Electric Egg Frying Pan-Tiger Woods (Multy),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,EggBoilers,1599.00,699,56,4.7,2300
B099FDW2ZF,"Maharaja Whiteline Nano Carbon Neo, 500 Watts Room Heater (Black, White), Standard (5200100986)",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,ElectricHeaters,1499.00,1235,18,4.1,203
B0B935YNR7,"KENT Electric Chopper-B for Kitchen 250 Watt | Chop, Mince, Puree, Whisk, 400 ml Capacity | Stainless Steel Double Chopping Blades | Transparent Chopping Bowl | Anti-Skid | One Touch Operation | Black",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MiniFoodProcessors&Choppers,2999.00,1349,55,3.8,441
B07JGCGNDG,Crompton Amica 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation (White),Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,StorageWaterHeaters,11500.00,6800,41,4.1,10308
B08L12N5H1,"Eureka Forbes car Vac 100 Watts Powerful Suction Vacuum Cleaner with Washable HEPA Filter, 3 Accessories,Compact,Light Weight & Easy to use (Black and Red)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,2499.00,2099,16,3,992
B07GWTWFS2,"KENT 16025 Sandwich Grill 700W | Non-Toxic Ceramic Coating | Automatic Temperature Cut-off with LED Indicator | Adjustable Height Control, Metallic Silver, Standard",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SandwichMakers,1975.00,1699,14,4.1,4716
B09KRHXTLN,"Candes Gloster All in One Silent Blower Fan Room Heater Ideal for Small and Medium Area, 2000 Watts (White)",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,FanHeaters,1699.00,1069,37,3.9,313
B09H34V36W,"Inalsa Electric Fan Heater Hotty - 2000 Watts Variable Temperature Control Cool/Warm/Hot Air Selector | Over Heat Protection | ISI Certification, White",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,FanHeaters,2495.00,1349,46,3.8,166
B09J2QCKKM,Havells Zella Flap Auto Immersion Rod 1500 Watts,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,ImmersionRods,3500.00,1499,57,4.1,303
B09XRBJ94N,"iBELL SM1301 3-in-1 Sandwich Maker with Detachable Plates for Toast / Waffle / Grill , 750 Watt (Black)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SandwichMakers,4600.00,2092,55,4.3,562
B07SLNG3LW,"Inalsa Vacuum Cleaner Wet and Dry Micro WD10 with 3in1 Multifunction Wet/Dry/Blowing| 14KPA Suction and Impact Resistant Polymer Tank,(Yellow/Black)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,10295.00,3859,63,3.9,8095
B0BNDGL26T,"MR. BRAND Portable USB Juicer Electric USB Juice Maker Mixer Bottle Blender Grinder Mixer,6 Blades Rechargeable Bottle with (Multi color) (MULTI MIXER 6 BLED)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,JuicerMixerGrinders,2199.00,499,77,2.8,109
B095PWLLY6,Crompton Hill Briz Deco 1200mm (48 inch) High Speed Designer Ceiling Fan (Smoked Brown),Home&Kitchen,"Heating,Cooling&AirQuality",Fans,CeilingFans,2380.00,1804,24,4,15382
B07Y9PY6Y1,"Sujata Powermatic Plus, Juicer Mixer Grinder with Chutney Jar, 900 Watts, 3 Jars (White)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,JuicerMixerGrinders,8820.00,6525,26,4.5,5137
B0BJ966M5K,Aquadpure Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & copper Best For Home and Office (Made In India),Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterFilters&Purifiers,24999.00,4999,80,4.6,124
B086GVRP63,Amazon Basics 650 Watt Drip Coffee Maker with Borosilicate Carafe,Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",DripCoffeeMachines,2400.00,1189,50,4.1,618
B08MVXPTDG,"Crompton Insta Delight Fan Circulator Room Heater with 3 Heat Settings (Slate Grey & Black, 2000 Watt)",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,FanHeaters,4200.00,2590,38,4.1,63
B0BMZ6SY89,!!HANEUL!!1000 Watt/2000-Watt Room Heater!! Fan Heater!!Pure White!!HN-2500!!Made in India!!Thermoset!!,Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,FanHeaters,1599.00,899,44,3.4,15
B09P1MFKG1,"Melbon VM-905 2000-Watt Room Heater (ISI Certified, White Color) Ideal Electric Fan Heater for Small to Medium Room/Area (Plastic Body)",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,FanHeaters,2999.00,998,67,4.6,9
B01LY9W8AF,"Cello Eliza Plastic Laundry Bag/Basket, 50 litres, Light Grey",Home&Kitchen,HomeStorage&Organization,LaundryOrganization,LaundryBaskets,1282.00,998.06,22,4.2,7274
B07ZJND9B9,ACTIVA 1200 MM HIGH SPEED 390 RPM BEE APPROVED 5 STAR RATED APSRA CEILING FAN BROWN 2 Years Warranty,Home&Kitchen,"Heating,Cooling&AirQuality",Fans,CeilingFans,1990.00,1099,45,3.9,5911
B0B2CWRDB1,Shakti Technology S5 High Pressure Car Washer Machine 1900 Watts and Pressure 125 Bar with 10 Meter Hose Pipe,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","PressureWashers,Steam&WindowCleaners",9999.00,5999,40,4.2,170
B072NCN9M4,"AMERICAN MICRONIC- Imported Wet & Dry Vacuum Cleaner, 21 Litre Stainless Steel with Blower & HEPA filter, 1600 Watts 100% Copper Motor 28 KPa suction with washable reusable dust bag (Red/Black/Steel)-AMI-VCD21-1600WDx",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,11850.00,8886,25,4.2,3065
B08SKZ2RMG,"Demokrazy New Nova Lint Cum Fuzz Remover for All Woolens Sweaters, Blankets, Jackets Remover Pill Remover from Carpets, Curtains (Pack of 1)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",999.00,475,52,4.1,1021
B0B53DS4TF,"Instant Pot Air Fryer, Vortex 2QT, Touch Control Panel, 360° EvenCrisp™ Technology, Uses 95 % less Oil, 4-in-1 Appliance: Air Fry, Roast, Bake, Reheat (Vortex 1.97Litre, Black)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,DeepFatFryers,20049.00,4995,75,4.8,3964
B08BJN4MP3,HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L Water Purifier,Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterFilters&Purifiers,24850.00,13999,44,4.4,8948
B0BCYQY9X5,"Livpure Glo Star RO+UV+UF+Mineraliser - 7 L Storage Tank, 15 LPH Water Purifier for Home, Black",Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterFilters&Purifiers,16490.00,8499,48,4.3,97
B009UORDX4,"Philips Hi113 1000-Watt Plastic Body Ptfe Coating Dry Iron, Pack of 1",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",975.00,949,3,4.3,7223
B08VGDBF3B,Kuber Industries Round Non Woven Fabric Foldable Laundry Basket|Toy Storage Basket|Cloth Storage Basket With Handles| Capicity 45 Ltr (Grey & Black)-KUBMART11446,Home&Kitchen,HomeStorage&Organization,LaundryOrganization,LaundryBaskets,499.00,395,21,4,330
B012ELCYUG,"Preethi MGA-502 0.4-Litre Grind and Store Jar (White), stainless steel, Set of 1",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SmallApplianceParts&Accessories,635.00,635,0,4.3,4570
B07S9M8YTY,"Usha Aurora 1000 W Dry Iron with Innovative Tail Light Indicator, Weilburger Soleplate (White & Grey)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",1390.00,717,48,4,4867
B0B19VJXQZ,"ECOVACS DEEBOT N8 2-in-1 Robotic Vacuum Cleaner, 2022 New Launch, Most Powerful Suction, Covers 2000+ Sq. Ft in One Charge, Advanced dToF Technology with OZMO Mopping (DEEBOT N8) - White",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,59900.00,27900,53,4.4,5298
B00SMFPJG0,"Kent Gold, Optima, Gold+ Spare Kit",Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterCartridges,670.00,649,3,4.1,7786
B0BHYLCL19,AVNISH Tap Water Purifier Filter Faucet 6 Layer Carbon Activated Dust Chlorine Remover Water Softener for Drinking Cartridge Alkaline Taps for Kitchen Sink Bathroom Wash Basin (6-Layer Filtration),Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterPurifierAccessories,399.00,193,52,3.6,37
B0BPJBTB3F,Khaitan ORFin Fan heater for Home and kitchen-K0 2215,Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,FanHeaters,2495.00,1299,48,2,2
B08MXJYB2V,USHA RapidMix 500-Watt Copper Motor Mixer Grinder with 3 Jars and 5 Years Warranty(Sea Green/White),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,3390.00,2449,28,4,5206
B081B1JL35,"CSI INTERNATIONAL® Instant Water Geyser, Water Heater, Portable Water Heater, Geyser Made of First Class ABS Plastic 3KW (Red)",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,2499.00,1049,58,3.7,638
B09VL9KFDB,Havells Gatik Neo 400mm Pedestal Fan (Aqua Blue),Home&Kitchen,"Heating,Cooling&AirQuality",Fans,TableFans,4200.00,2399,43,3.8,397
B0B1MDZV9C,"INALSA Upright Vacuum Cleaner, 2-in-1,Handheld & Stick for Home & Office Use,800W- with 16KPA Strong Suction & HEPA Filtration|0.8L Dust Tank|Includes Multiple Accessories,(Grey/Black)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,4495.00,2286,49,3.9,326
B08TT63N58,"ROYAL STEP - AMAZON'S BRAND - Portable Electric USB Juice Maker Juicer Bottle Blender Grinder Mixer,4 Blades Rechargeable Bottle with (Multi color) (MULTI)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Juicers,2199.00,499,77,3.1,3527
B08YK7BBD2,"Nirdambhay Mini Bag Sealer, 2 in 1 Heat Sealer and Cutter Handheld Sealing Machine Portable Bag Resealer Sealer for Plastic Bags Food Storage Snack Fresh Bag Sealer (Including 2 AA Battery)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,VacuumSealers,999.00,429,57,3,617
B07YQ5SN4H,Cello Non-Stick Aluminium Sandwich Gas Toaster(Black),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SandwichMakers,595.00,299,50,4,314
B0B7FJNSZR,Proven® Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & copper Best For Home and Office (Made In India),Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterFilters&Purifiers,19990.00,5395,73,4.4,535
B01N6IJG0F,"Morphy Richards Daisy 1000W Dry Iron with American Heritage Non-Stick Coated Soleplate, White",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",1010.00,559,45,4.1,17325
B0B84QN4CN,Wipro Vesta 1200 Watt GD201 Lightweight Automatic Dry Iron| Quick Heat Up| Stylish & Sleek |Anti bacterial German Weilburger Double Coated Soleplate |2 Years Warranty,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",1100.00,660,40,3.6,91
B0B8ZM9RVV,"Zuvexa Egg Boiler Poacher Automatic Off Steaming, Cooking, Boiling Double Layer 14 Egg Boiler (Multicolor)…",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,EggBoilers,999.00,419,58,4.4,227
B01892MIPA,AO Smith HSE-VAS-X-015 Storage 15 Litre Vertical Water Heater (Geyser) White 4 Star,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,StorageWaterHeaters,10900.00,7349,33,4.2,11957
B08ZHYNTM1,Havells Festiva 1200mm Dust Resistant Ceiling Fan (Gold Mist),Home&Kitchen,"Heating,Cooling&AirQuality",Fans,CeilingFans,4005.00,2899,28,4.3,7140
B09SDDQQKP,"INALSA Vaccum Cleaner Handheld 800W High Powerful Motor- Dura Clean with HEPA Filtration & Strong Powerful 16KPA Suction| Lightweight, Compact & Durable Body|Includes Multiple Accessories,(Grey/Black)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,3295.00,1799,45,3.8,687
B0B5RP43VN,"iBELL SM1515NEW Sandwich Maker with Floating Hinges, 1000Watt, Panini / Grill / Toast (Black)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SandwichMakers,4650.00,1474,68,4.1,1045
B096NTB9XT,"Aquaguard Aura RO+UV+UF+Taste Adjuster(MTDS) with Active Copper & Zinc 7L water purifier,8 stages of purification,suitable for borewell,tanker,municipal water(Black) from Eureka Forbes",Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterFilters&Purifiers,24500.00,15999,35,4,11206
B078JF6X9B,"Havells Instanio 3-Litre 4.5KW Instant Water Heater (Geyser), White Blue",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,6070.00,3645,40,4.2,561
B08CGW4GYR,"Milk Frother, Immersion Blender Cordlesss Foam Maker USB Rechargeable Small Mixer Handheld with 2 Stainless Whisks，Wisker for Stirring 3-Speed Adjustable Mini Frother for Cappuccino Latte Coffee Egg",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,999.00,375,62,3.6,1988
B00A328ENA,"Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.2 Liters",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Rice&PastaCookers,3945.00,2976,25,4.2,3740
B0763K5HLQ,"InstaCuppa Milk Frother for Coffee - Handheld Battery-Operated Electric Milk and Coffee Frother, Stainless Steel Whisk and Stand, Portable Foam Maker for Coffee, Cappuccino, Lattes, and Egg Beaters",Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",MilkFrothers,1499.00,1099,27,4.1,4401
